,Year,StateAbbr,CountyFIPS,LocationName,DataSource,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID
121628,2019,TX,48367,48367140501,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.7,6.5,7.0,7307,POINT (-97.84266449 32.90378561),48367140501
121632,2019,TX,48439,48439110402,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.0,5.8,6.2,4686,POINT (-97.40210504 32.80278073),48439110402
121651,2019,TX,48387,48387950600,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,9.0,8.6,9.3,2758,POINT (-95.15582639 33.4587985),48387950600
121660,2019,TX,48439,48439105502,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.5,8.1,8.9,5368,POINT (-97.3793135 32.66281996),48439105502
121670,2019,TX,48351,48351950300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.4,7.2,7.6,2690,POINT (-93.79584724 30.55208016),48351950300
121682,2019,TX,48355,48355002101,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.7,5.5,5.8,3963,POINT (-97.39044342 27.75037233),48355002101
121687,2019,TX,48375,48375013900,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.7,5.5,5.9,3390,POINT (-101.8226512 35.24378791),48375013900
121771,2019,TX,48423,48423001801,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.8,6.7,6.9,6336,POINT (-95.08096811 32.3647725),48423001801
121858,2019,TX,48439,48439102800,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.3,7.0,7.7,1153,POINT (-97.35104877 32.73038336),48439102800
121906,2019,TX,48439,48439106102,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.4,6.1,6.6,3671,POINT (-97.2510453 32.67661415),48439106102
121915,2019,TX,48417,48417950300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.4,8.2,8.7,3378,POINT (-99.35407422 32.73597748),48417950300
121916,2019,TX,48361,48361021300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.8,7.4,8.1,5736,POINT (-93.77978654 30.14179715),48361021300
121926,2019,TX,48361,48361021700,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.6,7.4,7.9,2348,POINT (-94.04408295 30.13100758),48361021700
121975,2019,TX,48439,48439105001,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.2,4.0,4.3,5950,POINT (-97.34368499 32.82516039),48439105001
121989,2019,TX,48423,48423000400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.1,4.9,5.3,2440,POINT (-95.31935929 32.35209916),48423000400
121999,2019,TX,48439,48439104701,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.8,3.7,4.0,4916,POINT (-97.33601391 32.69177282),48439104701
122016,2019,TX,48381,48381020400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.4,8.0,8.9,1864,POINT (-101.8586271 35.17837904),48381020400
122083,2019,TX,48429,48429950300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.5,7.3,7.8,2342,POINT (-98.87103294 32.73952935),48429950300
122100,2019,TX,48423,48423000201,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.1,5.8,6.5,3760,POINT (-95.3156204 32.37710777),48423000201
122131,2019,TX,48439,48439101202,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.6,4.5,4.8,4769,POINT (-97.29724804 32.76529685),48439101202
122166,2019,TX,48355,48355005407,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.5,5.3,5.7,2207,POINT (-97.41551408 27.6907164),48355005407
122240,2019,TX,48381,48381021703,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.2,6.0,6.4,6466,POINT (-101.883317 35.0669067),48381021703
122244,2019,TX,48439,48439105800,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.7,4.6,4.9,4322,POINT (-97.34279308 32.6653857),48439105800
122262,2019,TX,48375,48375010300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.4,3.3,3.6,1251,POINT (-101.8743873 35.18796168),48375010300
122274,2019,TX,48439,48439111010,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,10.0,9.5,10.4,2841,POINT (-97.49034928 32.59946905),48439111010
122288,2019,TX,48395,48395960500,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.2,6.0,6.4,5662,POINT (-96.61026765 30.89873142),48395960500
122325,2019,TX,48355,48355000600,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.5,5.3,5.7,6823,POINT (-97.43383257 27.80008662),48355000600
122372,2019,TX,48423,48423001907,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,9.7,9.4,10.1,6087,POINT (-95.44557868 32.2093291),48423001907
122422,2019,TX,48355,48355002603,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.2,6.9,7.5,3072,POINT (-97.36924584 27.72383426),48355002603
122427,2019,TX,48423,48423001602,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.4,6.3,6.6,4319,POINT (-95.39857281 32.30474044),48423001602
122445,2019,TX,48439,48439100202,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.0,3.8,4.2,5449,POINT (-97.33833498 32.79588679),48439100202
122484,2019,TX,48419,48419950400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.7,6.5,7.0,6003,POINT (-94.17501967 31.78974423),48419950400
122722,2019,TX,48361,48361022200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.6,6.3,7.0,3441,POINT (-93.9363381 30.06010211),48361022200
122785,2019,TX,48353,48353950300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.3,6.1,6.5,2259,POINT (-100.4213969 32.46848877),48353950300
122787,2019,TX,48367,48367140410,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.1,5.8,6.4,3426,POINT (-97.75380131 32.94219816),48367140410
122807,2019,TX,48367,48367140407,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.1,6.9,7.3,10214,POINT (-97.64174455 32.83032033),48367140407
122819,2019,TX,48405,48405950200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.9,8.6,9.2,2732,POINT (-94.12136429 31.53159115),48405950200
122859,2019,TX,48439,48439110600,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.2,5.9,6.4,2472,POINT (-97.42401231 32.75962791),48439110600
122909,2019,TX,48439,48439102302,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.2,4.9,5.4,5551,POINT (-97.44674871 32.70444855),48439102302
122910,2019,TX,48397,48397040504,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.5,8.2,8.8,6206,POINT (-96.49504161 32.8493645),48397040504
122926,2019,TX,48439,48439111017,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.2,5.0,5.3,10274,POINT (-97.40720255 32.61012423),48439111017
123045,2019,TX,48353,48353950500,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.2,8.0,8.3,2736,POINT (-100.4324139 32.26127365),48353950500
123048,2019,TX,48439,48439110704,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.8,7.4,8.2,4535,POINT (-97.45054068 32.74756742),48439110704
123059,2019,TX,48397,48397040302,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.3,7.9,8.8,7228,POINT (-96.45544165 32.91682596),48397040302
123128,2019,TX,48423,48423002007,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.7,6.5,6.9,7308,POINT (-95.24938038 32.2667258),48423002007
123129,2019,TX,48375,48375010700,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.1,5.8,6.3,3262,POINT (-101.8044217 35.1882798),48375010700
123168,2019,TX,48397,48397040200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.8,6.6,7.1,4430,POINT (-96.4432516 32.95712057),48397040200
123173,2019,TX,48439,48439105006,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.7,4.6,4.9,870,POINT (-97.31332091 32.82201744),48439105006
123176,2019,TX,48439,48439106518,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.2,3.1,3.3,3115,POINT (-97.04607869 32.82266654),48439106518
123216,2019,TX,48391,48391950400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.7,7.5,7.8,3684,POINT (-97.14228793 28.29941302),48391950400
123227,2019,TX,48351,48351950400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.4,7.1,7.6,3455,POINT (-93.8192323 30.32644923),48351950400
123231,2019,TX,48355,48355006400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.0,6.6,7.5,3381,POINT (-97.40019493 27.79871377),48355006400
123260,2019,TX,48439,48439106300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.7,5.5,5.9,3001,POINT (-97.23846853 32.71550262),48439106300
123273,2019,TX,48381,48381021605,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.4,7.1,7.8,1955,POINT (-101.9111101 35.15417772),48381021605
123306,2019,TX,48381,48381020600,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.3,6.1,6.6,3867,POINT (-101.7866492 35.18083102),48381020600
123315,2019,TX,48361,48361020800,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.8,8.3,9.2,1794,POINT (-93.77465899 30.11019248),48361020800
123320,2019,TX,48423,48423001101,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.4,8.0,8.9,3637,POINT (-95.29283825 32.3201068),48423001101
123321,2019,TX,48439,48439106513,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.4,5.2,5.6,2935,POINT (-97.19084895 32.73758394),48439106513
123323,2019,TX,48355,48355001300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.3,5.1,5.5,4312,POINT (-97.41043392 27.77315026),48355001300
123349,2019,TX,48401,48401951100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.2,8.1,8.4,2799,POINT (-94.85549304 31.94469905),48401951100
123394,2019,TX,48439,48439100900,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.8,4.6,5.0,2009,POINT (-97.34741072 32.78010708),48439100900
123398,2019,TX,48389,48389950200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.2,5.9,6.5,2392,POINT (-103.4969999 31.42744667),48389950200
123406,2019,TX,48375,48375014401,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.6,3.4,3.7,7786,POINT (-101.6859665 35.22452445),48375014401
123472,2019,TX,48439,48439102700,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.2,5.9,6.5,3179,POINT (-97.37619773 32.74081445),48439102700
123482,2019,TX,48363,48363000600,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.3,6.9,7.6,3188,POINT (-98.08742239 32.82183814),48363000600
123556,2019,TX,48367,48367140601,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.5,7.3,7.7,7178,POINT (-97.96088828 32.72707035),48367140601
123564,2019,TX,48439,48439105403,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.2,6.8,7.6,5973,POINT (-97.3768692 32.71278363),48439105403
123661,2019,TX,48355,48355002601,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.1,6.8,7.4,2325,POINT (-97.3659052 27.73218453),48355002601
123689,2019,TX,48439,48439110703,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.3,6.0,6.5,4726,POINT (-97.47032523 32.7480832),48439110703
123693,2019,TX,48409,48409010700,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.7,5.6,5.8,3663,POINT (-97.3544729 27.99258086),48409010700
123700,2019,TX,48425,48425000100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.5,7.2,7.7,6739,POINT (-97.77457973 32.22218351),48425000100
123717,2019,TX,48355,48355003603,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.0,5.8,6.2,3831,POINT (-97.5596134 27.81562565),48355003603
123788,2019,TX,48439,48439105406,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.2,6.9,7.6,5025,POINT (-97.42537994 32.69813107),48439105406
123789,2019,TX,48423,48423001908,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.4,6.2,6.6,9737,POINT (-95.35127812 32.16805493),48423001908
123816,2019,TX,48361,48361021100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.4,7.0,7.8,1932,POINT (-93.73833971 30.21104667),48361021100
123848,2019,TX,48439,48439104602,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.2,4.1,4.3,4751,POINT (-97.27265355 32.69917515),48439104602
123882,2019,TX,48427,48427950204,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.4,4.3,4.5,5162,POINT (-98.95717809 26.44379377),48427950204
123910,2019,TX,48373,48373210400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.1,6.9,7.2,4859,POINT (-94.81383938 31.00010481),48373210400
123924,2019,TX,48397,48397040101,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.7,6.4,7.0,6253,POINT (-96.48070273 32.93946401),48397040101
123992,2019,TX,48439,48439106502,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.8,7.4,8.2,2405,POINT (-97.2263674 32.75418814),48439106502
124049,2019,TX,48397,48397040503,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.3,4.1,4.4,6861,POINT (-96.44819902 32.8866625),48397040503
124114,2019,TX,48423,48423000900,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.4,5.1,5.7,4710,POINT (-95.28015392 32.33944819),48423000900
124125,2019,TX,48375,48375011900,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.8,5.5,6.1,3205,POINT (-101.8760075 35.20668075),48375011900
124137,2019,TX,48409,48409011300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.4,5.2,5.6,5111,POINT (-97.82044728 28.08533992),48409011300
124166,2019,TX,48423,48423002101,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.0,6.8,7.2,4053,POINT (-95.06643087 32.18384063),48423002101
124290,2019,TX,48439,48439103701,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.9,3.7,4.0,4348,POINT (-97.28014282 32.72288897),48439103701
124337,2019,TX,48375,48375011700,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.1,5.8,6.4,4540,POINT (-101.9310294 35.1952668),48375011700
124361,2019,TX,48367,48367140602,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.1,6.9,7.3,9585,POINT (-97.8697247 32.61880147),48367140602
124366,2019,TX,48409,48409010202,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.4,7.2,7.7,4720,POINT (-97.16773566 27.91474673),48409010202
124391,2019,TX,48421,48421950200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.1,6.8,7.3,3034,POINT (-101.8934714 36.27770844),48421950200
124431,2019,TX,48361,48361020900,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.9,7.6,8.3,3362,POINT (-93.75326806 30.10928899),48361020900
124470,2019,TX,48375,48375014100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.7,5.5,5.8,2684,POINT (-101.773176 35.25275622),48375014100
124521,2019,TX,48415,48415950300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.2,7.8,8.6,5795,POINT (-100.9369432 32.70030984),48415950300
124525,2019,TX,48375,48375012000,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.3,6.0,6.7,1745,POINT (-101.8598063 35.21511407),48375012000
124595,2019,TX,48389,48389950300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.9,5.7,6.2,2002,POINT (-103.5043124 31.4192765),48389950300
124599,2019,TX,48349,48349971000,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.1,7.9,8.3,3518,POINT (-96.57524349 31.89136429),48349971000
124656,2019,TX,48439,48439102601,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.7,5.5,6.0,3557,POINT (-97.3965839 32.72814208),48439102601
124694,2019,TX,48439,48439110809,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.1,6.8,7.4,1839,POINT (-97.49743585 32.66252674),48439110809
124735,2019,TX,48439,48439110807,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.0,5.9,6.1,5581,POINT (-97.51555154 32.72658052),48439110807
124740,2019,TX,48439,48439106503,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.5,6.3,6.7,5065,POINT (-97.20833413 32.75247267),48439106503
124783,2019,TX,48439,48439103800,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.4,5.1,5.6,3559,POINT (-97.30236743 32.72131926),48439103800
124807,2019,TX,48355,48355005415,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.4,5.2,5.5,4516,POINT (-97.38448539 27.66949343),48355005415
124839,2019,TX,48375,48375013000,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.3,6.0,6.6,1695,POINT (-101.8566999 35.2366874),48375013000
124851,2019,TX,48439,48439111005,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.6,4.4,4.7,9204,POINT (-97.33845045 32.62397699),48439111005
124856,2019,TX,48427,48427950105,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.1,4.0,4.2,3417,POINT (-98.91442194 26.40403431),48427950105
124889,2019,TX,48439,48439105405,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.0,6.8,7.3,3600,POINT (-97.40155379 32.70050761),48439105405
124892,2019,TX,48439,48439110301,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.8,5.6,6.1,3907,POINT (-97.25718553 32.79325106),48439110301
124949,2019,TX,48349,48349970700,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.4,7.2,7.6,5318,POINT (-96.33161201 31.99776198),48349970700
124988,2019,TX,48353,48353950200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.8,7.5,8.2,4270,POINT (-100.3968974 32.48298196),48353950200
125001,2019,TX,48439,48439106509,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.5,4.4,4.6,4019,POINT (-97.15911931 32.78914258),48439106509
125059,2019,TX,48429,48429950500,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.7,8.5,9.0,3139,POINT (-98.83437629 32.7356062),48429950500
125105,2019,TX,48439,48439100400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.9,3.7,4.0,7514,POINT (-97.36505423 32.78832396),48439100400
125128,2019,TX,48355,48355002102,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.7,7.5,8.0,3439,POINT (-97.38254946 27.7556791),48355002102
125132,2019,TX,48423,48423001404,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.4,7.1,7.7,5724,POINT (-95.40036035 32.56318888),48423001404
125143,2019,TX,48439,48439102602,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.6,5.4,5.9,3581,POINT (-97.38137956 32.7303966),48439102602
125167,2019,TX,48409,48409010302,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.0,5.8,6.2,4768,POINT (-97.20093045 27.85116547),48409010302
125172,2019,TX,48361,48361020300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.4,7.1,7.7,2651,POINT (-93.76748445 30.06038513),48361020300
125174,2019,TX,48401,48401950400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.9,6.8,7.1,5384,POINT (-94.91707542 32.26874814),48401950400
125206,2019,TX,48381,48381021102,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.9,4.6,5.2,2369,POINT (-101.8798991 35.15928461),48381021102
125223,2019,TX,48401,48401950200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.3,7.2,7.5,3102,POINT (-94.79394367 32.32541373),48401950200
125230,2019,TX,48361,48361021502,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.4,7.1,7.7,7012,POINT (-93.98035628 30.19355065),48361021502
125231,2019,TX,48427,48427950202,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.9,4.8,5.0,2660,POINT (-98.9889753 26.59691155),48427950202
125239,2019,TX,48439,48439110907,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.8,7.4,8.1,2993,POINT (-97.47883448 32.6730612),48439110907
125258,2019,TX,48375,48375010400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.3,6.9,7.6,3365,POINT (-101.8574727 35.18904817),48375010400
125271,2019,TX,48427,48427950106,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.4,4.3,4.5,3407,POINT (-98.75586516 26.34523123),48427950106
125316,2019,TX,48439,48439111013,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.8,4.7,5.0,7863,POINT (-97.3376913 32.59525692),48439111013
125321,2019,TX,48439,48439105701,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.7,7.4,8.1,3695,POINT (-97.36116418 32.66347972),48439105701
125359,2019,TX,48355,48355005413,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.7,3.6,3.8,2416,POINT (-97.37874109 27.67907507),48355005413
125364,2019,TX,48411,48411950200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.9,7.7,8.1,3503,POINT (-98.81868838 31.15469321),48411950200
125372,2019,TX,48381,48381021608,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.4,6.2,6.6,6097,POINT (-101.9389964 35.14253962),48381021608
125390,2019,TX,48423,48423000500,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.5,3.4,3.6,2664,POINT (-95.30236193 32.35089774),48423000500
125434,2019,TX,48377,48377950200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.1,5.8,6.3,5184,POINT (-104.1311961 29.62251011),48377950200
125508,2019,TX,48355,48355001902,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.6,4.4,4.8,7930,POINT (-97.42704071 27.72099877),48355001902
125551,2019,TX,48427,48427950101,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.5,6.3,6.6,1268,POINT (-98.60955306 26.65606525),48427950101
125558,2019,TX,48381,48381022002,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.0,4.8,5.1,5419,POINT (-101.7779722 35.15005115),48381022002
125581,2019,TX,48347,48347951100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.9,7.7,8.2,5120,POINT (-94.41199552 31.48452192),48347951100
125608,2019,TX,48375,48375015300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.1,4.9,5.3,5002,POINT (-101.8758824 35.22293757),48375015300
125663,2019,TX,48371,48371950400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.2,6.0,6.4,4262,POINT (-102.8982167 30.8914755),48371950400
125668,2019,TX,48409,48409010603,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.8,7.4,8.2,2478,POINT (-97.30301254 27.88541133),48409010603
125750,2019,TX,48439,48439100502,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.0,4.9,5.2,7491,POINT (-97.38624533 32.79313056),48439100502
125759,2019,TX,48355,48355002304,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.3,4.2,4.5,5159,POINT (-97.41560458 27.70942745),48355002304
125781,2019,TX,48385,48385950100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,9.5,9.3,9.8,3309,POINT (-99.82212987 29.8317735),48385950100
125803,2019,TX,48439,48439100602,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.0,4.9,5.2,3759,POINT (-97.43447963 32.78135251),48439100602
125833,2019,TX,48439,48439105510,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.1,5.9,6.2,7660,POINT (-97.40328887 32.63588665),48439105510
125874,2019,TX,48439,48439110204,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.0,5.8,6.2,6716,POINT (-97.28171878 32.82479964),48439110204
125880,2019,TX,48381,48381020800,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.9,5.6,6.2,6623,POINT (-101.8556847 35.15742272),48381020800
